Pos_0,Pos_1,PosPreSquish_0,PosPreSquish_1,ID,CurveID,OrderIndex
9.25800037384,-16.73640441895,9.25800037384,-16.73640441895,25185,6879,4
0,0,0,0,25186,6880,0
0.60005557537,0,0.60005557537,0,25187,6880,1
1.26440286636,-9.70711517334,1.26440286636,-9.70711517334,25188,6880,2
7.26495838165,-10.71129608154,7.26495838165,-10.71129608154,25189,6880,3
9.25800037384,-16.73640441895,9.25800037384,-16.73640441895,25190,6880,4
0,-60,0,-60,25202,6885,0
0.01044083573,-3.72208404541,0.01044083573,-3.72208404541,25203,6885,1
0.27378189564,-8.63523483276,0.27378189564,-8.63523483276,25204,6885,2
0.55800461769,-21.14144134521,0.55800461769,-21.14144134521,25205,6885,3
1,-60,1,-60,25206,6885,4
0,0,0,0,25207,6886,0
0.05336426944,2.62779164314,0.05336426944,2.62779164314,25208,6886,1
0.14965197444,2.52357316017,0.14965197444,2.52357316017,25209,6886,2
0.32018560171,0.44665002823,0.32018560171,0.44665002823,25210,6886,3
1,0,1,0,25211,6886,4
0,-80,0,-80,25212,6887,0
0.23061342537,-80,0.23061342537,-80,25213,6887,1
0.52579861879,0,0.52579861879,0,25214,6887,2
3.98500013351,0,3.98500013351,0,25215,6887,3
3.98500013351,-80,3.98500013351,-80,25216,6887,4
0,-80,0,-80,25217,6888,0
0.2608333528,-80,0.2608333528,-80,25218,6888,1
0.68686115742,0,0.68686115742,0,25219,6888,2
3.75600028038,0,3.75600028038,0,25220,6888,3
3.75600028038,-80,3.75600028038,-80,25221,6888,4
0,0,0,0,25222,6889,0
1,0.4010695219,1,0.4010695219,25223,6889,1
0,1,0,1,25224,6890,0
1,1.01604282856,1,1.01604282856,25225,6890,1
0,1,0,1,25226,6891,0
1,1.01604282856,1,1.01604282856,25227,6891,1
0,1,0,1,25228,6892,0
1,1.01604282856,1,1.01604282856,25229,6892,1
0,1,0,1,25230,6893,0
1,1.01604282856,1,1.01604282856,25231,6893,1
0,0,0,0,25241,6896,0
1,1,1,1,25242,6896,1
0,-80,0,-80,25246,6898,0
0,0,0,0,25247,6898,1
1.52473843098,0,1.52473843098,0,25248,6898,2
3.18936133385,-80,3.18936133385,-80,25249,6898,3
6.04300022125,-80,6.04300022125,-80,25250,6898,4
0,-80,0,-80,25251,6899,0
0.06909091026,-42.35294342041,0.06909091026,-42.35294342041,25252,6899,1
0.13454546034,-28.66310119629,0.13454546034,-28.66310119629,25253,6899,2
0.18181818724,-22.24598693848,0.18181818724,-22.24598693848,25254,6899,3
0.32363635302,-14.54545593262,0.32363635302,-14.54545593262,25255,6899,4
0.5,-6,0.5,-6,25256,6899,5
0.75,-3,0.75,-3,25257,6899,6
1,0,1,0,25258,6899,7
0,-80,0,-80,25264,6901,0
0,0,0,0,25265,6901,1
0.5926527977,0,0.5926527977,0,25266,6901,2
1.17695844173,-80,1.17695844173,-80,25267,6901,3
1.80300009251,-80,1.80300009251,-80,25268,6901,4
0,-80,0,-80,25269,6902,0
0,0,0,0,25270,6902,1
1.25895833969,0,1.25895833969,0,25271,6902,2
2.08427548409,-80,2.08427548409,-80,25272,6902,3
6.04300022125,-80,6.04300022125,-80,25273,6902,4
0,-80,0,-80,25274,6903,0
0,0,0,0,25275,6903,1
1.71920847893,0,1.71920847893,0,25276,6903,2
2.55108356476,-79.33054351807,2.55108356476,-79.33054351807,25277,6903,3
3.99300026894,-80,3.99300026894,-80,25278,6903,4
0,0.5,0,0.5,25280,6905,0
120,0.5,120,0.5,25281,6905,1
160,0.80000001192,160,0.80000001192,25282,6905,2
185,1,185,1,25283,6905,3
270,2,270,2,25284,6905,4
0,0.5,0,0.5,25285,6906,0
185,1,185,1,25286,6906,1
400,2,400,2,25287,6906,2
0,-80,0,-80,25290,6909,0
0.41962501407,0,0.41962501407,0,25291,6909,1
1.5230833292,0,1.5230833292,0,25292,6909,2
3.0461666584,-13.72384643555,3.0461666584,-13.72384643555,25293,6909,3
3.99420833588,-68.61924743652,3.99420833588,-68.61924743652,25294,6909,4
5.48620843887,-80,5.48620843887,-80,25295,6909,5
6.71400022507,-80,6.71400022507,-80,25296,6909,6
6.71400022507,-80,6.71400022507,-80,25297,6909,7
0,-80,0,-80,25298,6910,0
0.41962501407,0,0.41962501407,0,25299,6910,1
1.5230833292,0,1.5230833292,0,25300,6910,2
3.0461666584,-13.72384643555,3.0461666584,-13.72384643555,25301,6910,3
3.99420833588,-68.61924743652,3.99420833588,-68.61924743652,25302,6910,4
5.48620843887,-80,5.48620843887,-80,25303,6910,5
6.71400022507,-80,6.71400022507,-80,25304,6910,6
6.71400022507,-80,6.71400022507,-80,25305,6910,7
0,-80,0,-80,25306,6911,0
0.41962501407,0,0.41962501407,0,25307,6911,1
1.5230833292,0,1.5230833292,0,25308,6911,2
3.0461666584,-13.72384643555,3.0461666584,-13.72384643555,25309,6911,3
3.99420833588,-68.61924743652,3.99420833588,-68.61924743652,25310,6911,4
5.48620843887,-80,5.48620843887,-80,25311,6911,5
6.71400022507,-80,6.71400022507,-80,25312,6911,6
6.71400022507,-80,6.71400022507,-80,25313,6911,7
0,-80,0,-80,25314,6912,0
0.41962501407,0,0.41962501407,0,25315,6912,1
1.5230833292,0,1.5230833292,0,25316,6912,2
3.0461666584,-13.72384643555,3.0461666584,-13.72384643555,25317,6912,3
3.99420833588,-68.61924743652,3.99420833588,-68.61924743652,25318,6912,4
5.48620843887,-80,5.48620843887,-80,25319,6912,5
6.71400022507,-80,6.71400022507,-80,25320,6912,6
6.71400022507,-80,6.71400022507,-80,25321,6912,7
0,-80,0,-80,25322,6913,0
0.41962501407,0,0.41962501407,0,25323,6913,1
1.5230833292,0,1.5230833292,0,25324,6913,2
3.0461666584,-13.72384643555,3.0461666584,-13.72384643555,25325,6913,3
3.99420833588,-68.61924743652,3.99420833588,-68.61924743652,25326,6913,4
5.48620843887,-80,5.48620843887,-80,25327,6913,5
6.71400022507,-80,6.71400022507,-80,25328,6913,6
6.71400022507,-80,6.71400022507,-80,25329,6913,7
0,-80,0,-80,25330,6914,0
0.41962501407,0,0.41962501407,0,25331,6914,1
1.5230833292,0,1.5230833292,0,25332,6914,2
3.0461666584,-13.72384643555,3.0461666584,-13.72384643555,25333,6914,3
3.99420833588,-68.61924743652,3.99420833588,-68.61924743652,25334,6914,4
5.48620843887,-80,5.48620843887,-80,25335,6914,5
6.71400022507,-80,6.71400022507,-80,25336,6914,6
6.71400022507,-80,6.71400022507,-80,25337,6914,7
0,0.04577970505,0,0.04577970505,25351,6917,0
0.08445297182,30.42060089111,0.08445297182,30.42060089111,25352,6917,1
0.15547025204,-23.65665245056,0.15547025204,-23.65665245056,25353,6917,2
0.19193857908,0.37768173218,0.19193857908,0.37768173218,25354,6917,3
2,-22.54077148438,2,-22.54077148438,25355,6917,4
0,-80,0,-80,25356,6918,0
0.87962961197,0,0.87962961197,0,25357,6918,1
1.04166662693,0,1.04166662693,0,25358,6918,2
4.43287038803,0,4.43287038803,0,25359,6918,3
5,-80,5,-80,25360,6918,4
20,5242880,20,5242880,25361,6785,20
21,10000000,21,10000000,25362,6785,21
400,2,400,2,25364,6905,5
0,0,0,0,25366,6920,0
0.28363636136,0,0.28363636136,0,25367,6920,1
0,-80,0,-80,25368,6921,0
0,0,0,0,25369,6921,1
0.20500926673,0,0.20500926673,0,25370,6921,2
0.89325463772,-5.35565185547,0.89325463772,-5.35565185547,25371,6921,3
1.64739584923,-80,1.64739584923,-80,25372,6921,4
3.16300010681,-80,3.16300010681,-80,25373,6921,5
1,0.98395723104,1,0.98395723104,25374,6920,2
0,-80,0,-80,25375,6922,0
0,0,0,0,25376,6922,1
0.14736112952,0,0.14736112952,0,25377,6922,2
0.7171574831,-9.37239074707,0.7171574831,-9.37239074707,25378,6922,3
1.23292136192,-30.46025085449,1.23292136192,-30.46025085449,25379,6922,4
1.76342141628,-80,1.76342141628,-80,25380,6922,5
2.12200021744,-80,2.12200021744,-80,25381,6922,6
0,-80,0,-80,25382,6923,0
0,0,0,0,25383,6923,1
0.19036574662,0,0.19036574662,0,25384,6923,2
0.62967133522,-5.0209197998,0.62967133522,-5.0209197998,25385,6923,3
1.39113426208,-80,1.39113426208,-80,25386,6923,4
3.16300010681,-80,3.16300010681,-80,25387,6923,5
0,-80,0,-80,25388,6924,0
0,0,0,0,25389,6924,1
0.17702548206,0,0.17702548206,0,25390,6924,2
0.58772456646,-5.35565185547,0.58772456646,-5.35565185547,25391,6924,3
1.51533806324,-80,1.51533806324,-80,25392,6924,4
3.05900025368,-80,3.05900025368,-80,25393,6924,5
0,-80,0,-80,25394,6925,0
0,0,0,0,25395,6925,1
0.25042822957,0,0.25042822957,0,25396,6925,2
0.90869683027,-7.69874572754,0.90869683027,-7.69874572754,25397,6925,3
2.18230319023,-80,2.18230319023,-80,25398,6925,4
3.09100008011,-80,3.09100008011,-80,25399,6925,5
0,-80,0,-80,25400,6926,0
0,0,0,0,25401,6926,1
0.17939814925,0,0.17939814925,0,25402,6926,2
0.74652779102,-15.73221588135,0.74652779102,-15.73221588135,25403,6926,3
1.3599537611,-80,1.3599537611,-80,25404,6926,4
2.5,-80,2.5,-80,25405,6926,5
0,-80,0,-80,25406,6927,0
0,0,0,0,25407,6927,1
0.26291435957,0,0.26291435957,0,25408,6927,2
0.64488434792,-11.71547698975,0.64488434792,-11.71547698975,25409,6927,3
0.91275936365,-80,0.91275936365,-80,25410,6927,4
2.14300012589,-80,2.14300012589,-80,25411,6927,5
0,0,0,0,25412,6928,0
0.69999998808,0,0.69999998808,0,25413,6928,1
0,0,0,0,25415,6929,0
0.69999998808,0,0.69999998808,0,25416,6929,1
0,0.0855615139,0,0.0855615139,25418,6930,0
1,0.14973264933,1,0.14973264933,25419,6930,1
0,0,0,0,25425,6932,0
0.07772621512,3,0.07772621512,3,25426,6932,1
0.22273781896,2.36962008476,0.22273781896,2.36962008476,25427,6932,2
0.39327147603,0,0.39327147603,0,25428,6932,3
1,0,1,0,25429,6932,4
0,-80,0,-80,25430,6933,0
0.09090909362,-45.34759521484,0.09090909362,-45.34759521484,25431,6933,1
0.14909091592,-35.0802154541,0.14909091592,-35.0802154541,25432,6933,2
0.26181817055,-21.39037322998,0.26181817055,-21.39037322998,25433,6933,3
0.36727273464,-11.55080413818,0.36727273464,-11.55080413818,25434,6933,4
0.5,-6,0.5,-6,25435,6933,5
0.75,-3,0.75,-3,25436,6933,6
1,0,1,0,25437,6933,7
0,0,0,0,25438,6934,0
5.78599977493,12,5.78599977493,12,25439,6934,1
1,87.37660217285,1,87.37660217285,25440,6935,0
1,0,1,0,25441,6422,4
15,410.94485473633,15,410.94485473633,25443,6935,1
30,1248.0483398438,30,1248.0483398438,25444,6935,2
45,2300.767578125,45,2300.767578125,25445,6935,3
60,4057.0202636719,60,4057.0202636719,25446,6935,4
75,4665.7758789062,75,4665.7758789062,25447,6935,5
90,5812.5263671875,90,5812.5263671875,25448,6935,6
105,6684.6958007812,105,6684.6958007812,25449,6935,7
120,8278.37890625,120,8278.37890625,25450,6935,8
135,10200.588867188,135,10200.588867188,25451,6935,9
150,11730.16796875,150,11730.16796875,25452,6935,10
165,14120.5078125,165,14120.5078125,25453,6935,11
180,15738.831054688,180,15738.831054688,25454,6935,12
195,17545.57421875,195,17545.57421875,25455,6935,13
210,22693.181640625,210,22693.181640625,25456,6935,14
225,26874.10546875,225,26874.10546875,25457,6935,15
240,31190.0859375,240,31190.0859375,25458,6935,16
255,35662.8203125,255,35662.8203125,25459,6935,17
270,39834.5078125,270,39834.5078125,25460,6935,18
285,44608.80078125,285,44608.80078125,25461,6935,19
300,50131.92578125,300,50131.92578125,25462,6935,20
315,61079.13671875,315,61079.13671875,25463,6935,21
330,69554.7578125,330,69554.7578125,25464,6935,22
345,79255.6875,345,79255.6875,25465,6935,23
360,90628.921875,360,90628.921875,25466,6935,24
375,103974.6328125,375,103974.6328125,25467,6935,25
390,119646.8515625,390,119646.8515625,25468,6935,26
405,138063.015625,405,138063.015625,25469,6935,27
420,159715.25,420,159715.25,25470,6935,28
435,185183.71875,435,185183.71875,25471,6935,29
0,-80,0,-80,25478,6937,0
0.15277084708,-14.72802734375,0.15277084708,-14.72802734375,25479,6937,1
0.30554169416,-2.67782592773,0.30554169416,-2.67782592773,25480,6937,2
0.57713425159,0,0.57713425159,0,25481,6937,3
0.64503240585,0,0.64503240585,0,25482,6937,4
1.00149774551,-3.68200683594,1.00149774551,-3.68200683594,25483,6937,5
3.03844213486,-80,3.03844213486,-80,25484,6937,6
0,-80,0,-80,25485,6938,0
0,0,0,0,25486,6938,1
0.26340511441,0,0.26340511441,0,25487,6938,2
0.81009489298,-17.74058532715,0.81009489298,-17.74058532715,25488,6938,3
1.31702542305,-80,1.31702542305,-80,25489,6938,4
2.14700007439,-80,2.14700007439,-80,25490,6938,5
7.33300018311,-80,7.33300018311,-80,25491,6937,7
0,-80,0,-80,25492,6939,0
0,0,0,0,25493,6939,1
0.16333334148,0,0.16333334148,0,25494,6939,2
0.44333332777,-4.35146331787,0.44333332777,-4.35146331787,25495,6939,3
1.16333341599,-80,1.16333341599,-80,25496,6939,4
1.44000005722,-80,1.44000005722,-80,25497,6939,5
0,-80,0,-80,25498,6940,0
0,0,0,0,25499,6940,1
0.30267131329,0,0.30267131329,0,25500,6940,2
0.95457881689,-2.67782592773,0.95457881689,-2.67782592773,25501,6940,3
2.09541678429,-80,2.09541678429,-80,25502,6940,4
5.02900028229,-80,5.02900028229,-80,25503,6940,5
0,-80,0,-80,25504,6941,0
0,0,0,0,25505,6941,1
0.86660653353,0,0.86660653353,0,25506,6941,2
1.58084273338,-10.04183959961,1.58084273338,-10.04183959961,25507,6941,3
2.14270830154,-80,2.14270830154,-80,25508,6941,4
4.11400032043,-80,4.11400032043,-80,25509,6941,5
0,-47.28033447266,0,-47.28033447266,25510,6942,0
0.27500000596,-2.67782592773,0.27500000596,-2.67782592773,25511,6942,1
0.46666669846,-5.69037628174,0.46666669846,-5.69037628174,25512,6942,2
0.71944445372,-5.85774230957,0.71944445372,-5.85774230957,25513,6942,3
1.20000004768,-50,1.20000004768,-50,25514,6942,4
0,-80,0,-80,25515,6943,0
0,0,0,0,25516,6943,1
0.0644884333,0,0.0644884333,0,25517,6943,2
0.44149771333,-6.35983276367,0.44149771333,-6.35983276367,25518,6943,3
1.15583109856,-80,1.15583109856,-80,25519,6943,4
2.14300012589,-80,2.14300012589,-80,25520,6943,5
0,-7.69874572754,0,-7.69874572754,25521,6944,0
0.43402779102,-7.69874572754,0.43402779102,-7.69874572754,25522,6944,1
0.71180564165,-4.68619537354,0.71180564165,-4.68619537354,25523,6944,2
1.00694441795,-3.68200683594,1.00694441795,-3.68200683594,25524,6944,3
3.03819465637,-4.35146331787,3.03819465637,-4.35146331787,25525,6944,4
0,-80,0,-80,25526,6945,0
0,0,0,0,25527,6945,1
0.20350928605,0,0.20350928605,0,25528,6945,2
1.03724086285,-13.05439758301,1.03724086285,-13.05439758301,25529,6945,3
1.51647233963,-80,1.51647233963,-80,25530,6945,4
2.83600020409,-80,2.83600020409,-80,25531,6945,5
0,-80,0,-80,25532,6946,0
0,0,0,0,25533,6946,1
0.20350928605,0,0.20350928605,0,25534,6946,2
1.03724086285,-13.05439758301,1.03724086285,-13.05439758301,25535,6946,3
1.51647233963,-80,1.51647233963,-80,25536,6946,4
2.83600020409,-80,2.83600020409,-80,25537,6946,5
0,0,0,0,25538,6947,0
5,12,5,12,25539,6947,1
0,-80,0,-80,25540,6948,0
0.38837039471,-21.08786773682,0.38837039471,-21.08786773682,25541,6948,1
0.52311116457,-8.36820220947,0.52311116457,-8.36820220947,25542,6948,2
0.70540750027,-1.33891296387,0.70540750027,-1.33891296387,25543,6948,3
0.86392593384,0,0.86392593384,0,25544,6948,4
0.87977784872,0,0.87977784872,0,25545,6948,5
1.35533344746,-6.02510070801,1.35533344746,-6.02510070801,25546,6948,6
1.83881485462,-80,1.83881485462,-80,25547,6948,7
3.42400026321,-80,3.42400026321,-80,25548,6948,8
0,-80,0,-80,25549,6949,0
0,0,0,0,25550,6949,1
0.22098611295,0,0.22098611295,0,25551,6949,2
0.88920599222,-9.70711517334,0.88920599222,-9.70711517334,25552,6949,3
1.48902547359,-80,1.48902547359,-80,25553,6949,4
2.27300000191,-80,2.27300000191,-80,25554,6949,5
0,0,0,0,25555,6950,0
7.40299987793,12,7.40299987793,12,25556,6950,1
0,-80,0,-80,25557,6951,0
0.25890001655,0,0.25890001655,0,25558,6951,1
1.04166805744,-12.065574646,1.04166805744,-12.065574646,25559,6951,2
1.72431457043,-54.55737686157,1.72431457043,-54.55737686157,25560,6951,3
2.58900022507,-80,2.58900022507,-80,25561,6951,4
0,8.57704925537,0,8.57704925537,25562,6952,0
0.3084551096,-2.43934631348,0.3084551096,-2.43934631348,25563,6952,1
2.58900022507,-9.36393356323,2.58900022507,-9.36393356323,25564,6952,2
0,-80,0,-80,25565,6953,0
0.04573170841,-30.20747375488,0.04573170841,-30.20747375488,25566,6953,1
0.0853658542,-23.90041351318,0.0853658542,-23.90041351318,25567,6953,2
0.15853658319,-17.59336090088,0.15853658319,-17.59336090088,25568,6953,3
0.27743902802,-11.61825561523,0.27743902802,-11.61825561523,25569,6953,4
0.5,-6,0.5,-6,25570,6953,5
0.75,-3,0.75,-3,25571,6953,6
1,0,1,0,25572,6953,7
0,0,0,0,25573,6954,0
0.17960001528,0,0.17960001528,0,25574,6954,1
0.56540745497,0,0.56540745497,0,25575,6954,2
0.77327781916,-80,0.77327781916,-80,25576,6954,3
1.79600012302,-80,1.79600012302,-80,25577,6954,4
0,0,0,0,25583,6956,0
5,12,5,12,25584,6956,1
0,-80,0,-80,25585,6957,0
0,0,0,0,25586,6957,1
0.22773613036,0,0.22773613036,0,25587,6957,2
0.91693753004,-15.06275939941,0.91693753004,-15.06275939941,25588,6957,3
1.51025009155,-80,1.51025009155,-80,25589,6957,4
2.58900022507,-80,2.58900022507,-80,25590,6957,5
0,0,0,0,25601,6960,0
0.11260001361,0,0.11260001361,0,25602,6960,1
0.46134722233,0,0.46134722233,0,25603,6960,2
0.86795836687,-80,0.86795836687,-80,25604,6960,3
1.12600004673,-80,1.12600004673,-80,25605,6960,4
0,-80,0,-80,25606,6961,0
0,0,0,0,25607,6961,1
0.51327550411,0,0.51327550411,0,25608,6961,2
3.63500022888,0,3.63500022888,0,25609,6961,3
3.63500022888,-80,3.63500022888,-80,25610,6961,4
0,-80,0,-80,25611,6962,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,25612,6962,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,25613,6962,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,25614,6962,3
1,0,1,0,25615,6962,4
0,0,0,0,25616,6963,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,25617,6963,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,25618,6963,2
1,-80,1,-80,25619,6963,3
0,-80,0,-80,25720,7019,0
0,0,0,0,25721,7019,1
0.25854629278,0,0.25854629278,0,25722,7019,2
0.86797690392,-4.0167388916,0.86797690392,-4.0167388916,25723,7019,3
1.52357637882,-80,1.52357637882,-80,25724,7019,4
3.98900008202,-80,3.98900008202,-80,25725,7019,5
4.73958349228,-80,4.73958349228,-80,25726,6944,5
0,0,0,0,25737,7022,0
5,12,5,12,25738,7022,1
0,-80,0,-80,25739,7023,0
0,0,0,0,25740,7023,1
0.14391668141,0,0.14391668141,0,25741,7023,2
0.40885418653,-8.03347015381,0.40885418653,-8.03347015381,25742,7023,3
1.17750000954,-80,1.17750000954,-80,25743,7023,4
1.41300010681,-80,1.41300010681,-80,25744,7023,5
0,0,0,0,25745,7024,0
0.55140006542,0,0.55140006542,0,25746,7024,1
1.42955565453,0,1.42955565453,0,25747,7024,2
3.12715291977,-30.46025085449,3.12715291977,-30.46025085449,25748,7024,3
4.79922246933,-80,4.79922246933,-80,25749,7024,4
5.5140004158,-80,5.5140004158,-80,25750,7024,5
0,-80,0,-80,25751,7025,0
0,0,0,0,25752,7025,1
0.26675000787,-0.33473205566,0.26675000787,-0.33473205566,25753,7025,2
0.80631250143,-8.03347015381,0.80631250143,-8.03347015381,25754,7025,3
1.31556260586,-80,1.31556260586,-80,25755,7025,4
2.61900019646,-80,2.61900019646,-80,25756,7025,5
0,-80,0,-80,25757,7026,0
0,0,0,0,25758,7026,1
0.14391668141,0,0.14391668141,0,25759,7026,2
0.54950004816,-7.36401367188,0.54950004816,-7.36401367188,25760,7026,3
1.0401250124,-80,1.0401250124,-80,25761,7026,4
1.41300010681,-80,1.41300010681,-80,25762,7026,5
0,-80,0,-80,25763,7027,0
1.25,0,1.25,0,25764,7027,1
3.58796310425,0,3.58796310425,0,25765,7027,2
8.84259319305,0,8.84259319305,0,25766,7027,3
9.60648155212,-80,9.60648155212,-80,25767,7027,4
10,-80,10,-80,25768,7027,5
0,-80,0,-80,25769,7028,0
0,0,0,0,25770,7028,1
0.0689791739,0,0.0689791739,0,25771,7028,2
0.81242132187,-4.0167388916,0.81242132187,-4.0167388916,25772,7028,3
2.26864814758,-80,2.26864814758,-80,25773,7028,4
3.31100010872,-80,3.31100010872,-80,25774,7028,5
0,-80,0,-80,25775,7029,0
0,0,0,0,25776,7029,1
0.09046528488,0,0.09046528488,0,25777,7029,2
0.49971294403,-4.35146331787,0.49971294403,-4.35146331787,25778,7029,3
0.99942588806,-80,0.99942588806,-80,25779,7029,4
1.86100006104,-80,1.86100006104,-80,25780,7029,5
0,-80,0,-80,25793,7036,0
0,0,0,0,25794,7036,1
0.2427777946,0,0.2427777946,0,25795,7036,2
1.92603695393,-7.02928924561,1.92603695393,-7.02928924561,25796,7036,3
3.65785169601,-80,3.65785169601,-80,25797,7036,4
6.992000103,-80,6.992000103,-80,25798,7036,5
0,1,0,1,25799,7037,0
0.08363636583,1,0.08363636583,1,25800,7037,1
0.30545455217,0.12299466133,0.30545455217,0.12299466133,25801,7037,2
1,0,1,0,25802,7037,3
0,1,0,1,25803,7038,0
0.09818182141,1,0.09818182141,1,25804,7038,1
0.25454545021,0.12834227085,0.25454545021,0.12834227085,25805,7038,2
1,0,1,0,25806,7038,3
0,1,0,1,25807,7039,0
1,1,1,1,25808,7039,1
0,-80,0,-80,25809,7040,0
0.25890001655,0,0.25890001655,0,25810,7040,1
1.04166805744,-12.065574646,1.04166805744,-12.065574646,25811,7040,2
1.72431457043,-54.55737686157,1.72431457043,-54.55737686157,25812,7040,3
2.58900022507,-80,2.58900022507,-80,25813,7040,4
0,8.57704925537,0,8.57704925537,25814,7041,0
0.3084551096,-2.43934631348,0.3084551096,-2.43934631348,25815,7041,1
2.58900022507,-9.36393356323,2.58900022507,-9.36393356323,25816,7041,2
0,8.57704925537,0,8.57704925537,25822,7043,0
0.3084551096,-2.43934631348,0.3084551096,-2.43934631348,25823,7043,1
2.58900022507,-9.36393356323,2.58900022507,-9.36393356323,25824,7043,2
0,-80,0,-80,25825,7044,0
0,0,0,0,25826,7044,1
5.04293966293,0,5.04293966293,0,25827,7044,2
5.2505903244,-0.33473205566,5.2505903244,-0.33473205566,25828,7044,3
6.64481496811,-80,6.64481496811,-80,25829,7044,4
12.81500053406,-80,12.81500053406,-80,25830,7044,5
0,-80,0,-80,25831,7045,0
0.24329863489,-7.69874572754,0.24329863489,-7.69874572754,25832,7045,1
0.56769675016,0,0.56769675016,0,25833,7045,2
0.69745606184,0,0.69745606184,0,25834,7045,3
2.12480807304,-9.70711517334,2.12480807304,-9.70711517334,25835,7045,4
3.35752105713,-44.5188293457,3.35752105713,-44.5188293457,25836,7045,5
4.11985683441,-71.96652984619,4.11985683441,-71.96652984619,25837,7045,6
5.22281074524,-80,5.22281074524,-80,25838,7045,7
7.00700044632,-80,7.00700044632,-80,25839,7045,8
0,-80,0,-80,25840,7046,0
0.25890001655,0,0.25890001655,0,25841,7046,1
1.04166805744,-12.065574646,1.04166805744,-12.065574646,25842,7046,2
1.72431457043,-54.55737686157,1.72431457043,-54.55737686157,25843,7046,3
2.58900022507,-80,2.58900022507,-80,25844,7046,4
0,8.57704925537,0,8.57704925537,25845,7047,0
0.3084551096,-2.43934631348,0.3084551096,-2.43934631348,25846,7047,1
2.58900022507,-9.36393356323,2.58900022507,-9.36393356323,25847,7047,2
0,-80,0,-80,25848,7048,0
0.25890001655,0,0.25890001655,0,25849,7048,1
1.04166805744,-12.065574646,1.04166805744,-12.065574646,25850,7048,2
1.72431457043,-54.55737686157,1.72431457043,-54.55737686157,25851,7048,3
2.58900022507,-80,2.58900022507,-80,25852,7048,4
0,8.57704925537,0,8.57704925537,25853,7049,0
0.3084551096,-2.43934631348,0.3084551096,-2.43934631348,25854,7049,1
2.58900022507,-9.36393356323,2.58900022507,-9.36393356323,25855,7049,2
0,-80,0,-80,25856,7050,0
0.26181817055,-55.61497116089,0.26181817055,-55.61497116089,25857,7050,1
0.65818184614,-22.67379760742,0.65818184614,-22.67379760742,25858,7050,2
0.83636361361,-14.54545593262,0.83636361361,-14.54545593262,25859,7050,3
1,0,1,0,25860,7050,4
0,-80,0,-80,25861,7051,0
0.23061342537,-80,0.23061342537,-80,25862,7051,1
0.52579861879,0,0.52579861879,0,25863,7051,2
3.98500013351,0,3.98500013351,0,25864,7051,3
3.98500013351,-80,3.98500013351,-80,25865,7051,4
0,0.86096256971,0,0.86096256971,25866,7052,0
1,1,1,1,25867,7052,1
0,-80,0,-80,25884,7054,0
0.87396532297,-56.56903839111,0.87396532297,-56.56903839111,25885,7054,1
1.45660877228,-12.38494110107,1.45660877228,-12.38494110107,25886,7054,2
2.31343770027,0,2.31343770027,0,25887,7054,3
2.31343770027,0,2.31343770027,0,25888,7054,4
0,0,0,0,25889,7055,0
7.40299987793,24,7.40299987793,24,25890,7055,1
3.16666674614,-4.35146331787,3.16666674614,-4.35146331787,25891,7054,5
3.80555582047,-6.69455718994,3.80555582047,-6.69455718994,25892,7054,6
0,-80,0,-80,25893,7056,0
0.87396532297,-56.56903839111,0.87396532297,-56.56903839111,25894,7056,1
1.45660877228,-12.38494110107,1.45660877228,-12.38494110107,25895,7056,2
2.31343770027,0,2.31343770027,0,25896,7056,3
2.31343770027,0,2.31343770027,0,25897,7056,4
3.19444441795,-4.35146331787,3.19444441795,-4.35146331787,25898,7056,5
3.97222208977,-8.36820220947,3.97222208977,-8.36820220947,25899,7056,6
0,0,0,0,25900,7057,0
7.40299987793,18,7.40299987793,18,25901,7057,1
0,-6.81967163086,0,-6.81967163086,25902,7058,0
0.083984375,-1.31147766113,0.083984375,-1.31147766113,25903,7058,1
0.126953125,-34.36065673828,0.126953125,-34.36065673828,25904,7058,2
0.1875,-0.26229095459,0.1875,-0.26229095459,25905,7058,3
0.251953125,-24.65573883057,0.251953125,-24.65573883057,25906,7058,4
0.318359375,-1.31147766113,0.318359375,-1.31147766113,25907,7058,5
0.380859375,-32.52458953857,0.380859375,-32.52458953857,25908,7058,6
0.4335937798,-2.36065673828,0.4335937798,-2.36065673828,25909,7058,7
0.517578125,-30.16393661499,0.517578125,-30.16393661499,25910,7058,8
0.568359375,0,0.568359375,0,25911,7058,9
0.681640625,-36.19671630859,0.681640625,-36.19671630859,25912,7058,10
0.744140625,-6.29508209229,0.744140625,-6.29508209229,25913,7058,11
0.869140625,-35.14754486084,0.869140625,-35.14754486084,25914,7058,12
1,-8.13114929199,1,-8.13114929199,25915,7058,13
0,-6.81967163086,0,-6.81967163086,25916,7059,0
0.083984375,-1.31147766113,0.083984375,-1.31147766113,25917,7059,1
0.126953125,-34.36065673828,0.126953125,-34.36065673828,25918,7059,2
0.1875,-0.26229095459,0.1875,-0.26229095459,25919,7059,3
0.251953125,-24.65573883057,0.251953125,-24.65573883057,25920,7059,4
